"corruption","crime_US_weight","deport_convict","deport_convict_d","deport_convict_lead","deport_nonconvict","deport_nonconvict_d","GDP_growth","GDPpercapita_const2010USD_log","gini_mkt","homrates_unodc","homrates_who","income_group","instr_benef_medicaidpregn_lag1","instr_enforce_everify_lag1","iso3","polity2","pop_sh14","population_log","region","remittances_GDP","urban_interp","war_intrastate","year","yr_sch"
5,NA,0.192632844097008,0.063143673700832,0.043009121552471,0.0892468194544312,0.0743763016795098,4.484199148,9.96169941422167,47.2,NA,1.56557891651709,"High income: OECD",NA,NA,"GRC",10,16.46899684,16.1821270747938,"Europe & Central Asia",2.138901462,59.4,0,1997,8.72122819649605
5,542.111456131078,0.259594052980792,0.043009121552471,-0.076415584796043,0.0973216920219873,-0.00163114550320301,3.919770772,10.0551541915442,47.2,NA,1.18238656203699,"High income: OECD",NA,NA,"GRC",10,15.44984397,16.1955943253216,"Europe & Central Asia",1.685802788,59.7,0,2000,8.89
2.5,492.500118921776,0.183200774639599,-0.076415584796043,-0.038059043463081,0.219902147955892,0.081010753760736,5.794531264,10.1791961281665,47.4,NA,0.943445181308448,"High income: OECD",0.710755813953488,0,"GRC",10,15.13149697,16.2068452663359,"Europe & Central Asia",0.774445539,60.1,0,2003,9.45913195465476
2,483.700290697674,0.19542093072669,-0.038059043463081,-0.010348415463036,0.190911168093553,-0.056130633061471,5.65243372,10.2811151979175,48.5,1.09,0.972553950886628,"High income: OECD",0.737711416490486,0,"GRC",10,15.01713149,16.2152552105143,"Europe & Central Asia",0.564406472,60.6,0,2006,10.086004461239
2,433.152457716702,0.184840698913271,-0.010348415463036,-0.035305652965385,0.256914663078315,0.124913730219108,-4.300733667,10.258178883565,49.8,1.325,1.42880423667714,"High income: OECD",0.713002114164905,0.0184989429175476,"GRC",10,14.99434455,16.2230876287144,"Europe & Central Asia",0.6122189,61.2,0,2009,10.349364461239
2,395.130100422833,0.166934928774039,-0.035305652965385,-0.08978850115803,0.1624079980177,-0.152399323906642,-7.300493935,10.035853813283,52.2,1.57,1.62062724095379,"High income: OECD",0.779201902748414,0.0545718816067653,"GRC",10,14.88358894,16.2174893907616,"Europe & Central Asia",0.277292669,61.8,0,2012,9.92546438566358
2,NA,0.0735669932139091,-0.08978850115803,NA,0.119652567629894,-0.0252862996161706,-0.219147178,10.0247319454444,52.8,0.91,NA,"High income: OECD",0.799418604651163,0.236786469344609,"GRC",10,14.54596267,16.1969884361859,"Europe & Central Asia",0.219292925,62.2,0,2015,NA
NA,NA,NA,NA,NA,NA,NA,1.693555543,8.44078685253236,NA,NA,3.04047012689236,"Upper middle income",NA,NA,"GRD",NA,38.56445853,11.5069576931904,"Latin America & Caribbean",8.046234744,NA,0,1994,NA
NA,502.862157676349,17.1203266208163,-6.9974800290981,4.7167570773261,6.84549969564661,-1.04220364604741,9.463973431,8.85411183266979,44.7,NA,0.979431929480901,"Upper middle income",0.788381742738589,0,"GRD",NA,32.00586081,11.5363978211554,"Latin America & Caribbean",4.277083054,36.8,0,2003,NA
NA,480.025809128631,22.7976749689842,4.7167570773261,0.766228654182999,8.73198616920692,-1.03533770913854,-4.017708784,8.92264316007647,44.3,11.15,1.45411596070088,"Upper middle income",0.804979253112033,0,"GRD",NA,29.21876059,11.5449956740947,"Latin America & Caribbean",4.070869069,37.7,0,2006,NA
NA,423.586721991701,18.24608192947,0.766228654182999,-5.9144298542342,9.12726164563077,0.89140623131122,-6.613908956,8.91335702904464,NA,11.05,0.481093043394593,"Upper middle income",0.754356846473029,0.0224066390041494,"GRD",NA,27.8735522,11.5549882893426,"Latin America & Caribbean",3.585294952,38.9,0,2009,NA
NA,409.682821576764,19.4824004204859,-5.9144298542342,-6.73154662994208,15.6792588876981,4.6540181221372,-1.155295176,8.89293236677067,NA,8.54,3.32362781932284,"Upper middle income",0.839004149377593,0.0307053941908714,"GRD",NA,27.02477223,11.5662861208925,"Latin America & Caribbean",3.662333636,40.3,0,2012,NA
NA,NA,8.44552736900433,-6.73154662994208,NA,3.75062459434527,-7.6438545216255,6.228710462,9.03495218937712,NA,NA,3.75266214256911,"Upper middle income",0.846473029045643,0.170954356846473,"GRD",NA,26.48399689,11.5789285381277,"Latin America & Caribbean",4.336767732,42.1,0,2015,NA
2,NA,4.46316579459868,4.39752089866728,3.03838264686918,8.68627972768216,-2.818186594862,4.033741477,7.73932925927171,49,NA,18.539304750961,"Lower middle income",NA,NA,"GTM",3,45.21201062,16.1351786028958,"Latin America & Caribbean",2.191287361,NA,0,1994,3.73970977212871
4,NA,6.15919131554524,3.03838264686918,2.28659377713359,19.9468656891284,16.8785249438821,4.364089932,7.79153395338627,48.8,NA,23.9443846337665,"Lower middle income",NA,NA,"GTM",8,44.55301308,16.2031382077595,"Latin America & Caribbean",2.293410908,43.9,0,1997,3.94919127447612
4,574.687614766277,9.64564415306205,2.28659377713359,1.89851663988205,23.1699710191507,1.1167421146239,3.608868745,7.84572199134973,48.7,NA,17.9335253101158,"Lower middle income",NA,NA,"GTM",8,43.72988057,16.2708805127664,"Latin America & Caribbean",3.090892583,45.1,0,2000,4.1
1.5,534.97085984228,10.7970970717898,1.89851663988205,16.8742136155778,35.8055752868612,15.6568172754034,2.530789948,7.86131332698667,48.5,NA,24.7568653249438,"Lower middle income",0.638271934168921,0,"GTM",8,42.93782206,16.3412774415414,"Latin America & Caribbean",9.795550009,46.3,0,2003,4.02166355204397
1.5,517.491096803688,22.5507500827417,16.8742136155778,16.993623664219,109.503931305469,82.956606864961,5.379776769,7.90756457731223,48.5,NA,32.7098998850154,"Lower middle income",0.64768181645015,0,"GTM",8,41.80304289,16.4105419564076,"Latin America & Caribbean",12.23932215,47.6,0,2006,3.9862194251689
2,462.727791534916,41.2073515941643,16.993623664219,42.6318572740042,160.581204682433,36.830647405497,0.52567459,7.93986460840031,46.7,44.835,39.0369676266686,"Lower middle income",0.6188045258867,0.0408396510343251,"GTM",8,39.97667539,16.4769028799606,"Latin America & Caribbean",10.65181816,49,0,2009,4.3276594251689
1.5,410.364886281382,83.3750898867283,42.6318572740042,-23.8928777233051,145.478981755944,5.05334852811302,2.970025412,7.9736370021715,44.6,35.645,26.8360457630275,"Lower middle income",0.746504628747762,0.117071126519105,"GTM",8,38.05994163,16.54146983001,"Latin America & Caribbean",9.983734411,50.6,0,2012,5.30315201190885
3,NA,10.7177549803201,9.88750707376526,6.4144752862704,4.69784397676117,-2.76680146249038,8.523309353,7.5681855905079,48.8,NA,4.95902664246223,"Lower middle income",NA,NA,"GUY",6,36.04745616,13.5388897502052,"Latin America & Caribbean",0.247746743,NA,0,1994,7.55712377418985
3,NA,13.1403271027667,6.4144752862704,-4.7544214514355,10.577424109613,8.40337618313559,6.226948358,7.75027969817648,48.6,NA,3.940990568217,"Lower middle income",NA,NA,"GUY",6,35.82227716,13.541744539839,"Latin America & Caribbean",2.002301286,29,0,1997,7.88459175541051
3,500.196878322219,27.9967697141546,12.2588054491902,-0.728373800768502,15.4947886875699,0.704028180129203,-1.00525525,7.78249525919038,49.3,NA,22.2113099712456,"Lower middle income",0.774717309365033,0,"GUY",6,36.39428774,13.5303014252749,"Latin America & Caribbean",13.38402382,28.4,0,2003,8.36414036413604
2.5,479.233391321156,28.584758830438,-0.728373800768502,5.7539950888279,17.0589059072068,-5.6731394231356,5.129609355,7.84816937345463,49.9,19.845,19.7940525533943,"Lower middle income",0.779646274282401,0,"GUY",6,35.52263137,13.5272963439503,"Latin America & Caribbean",14.95259226,28.3,0,2006,8.57650801328295
2,421.712477046487,27.0784067427787,5.7539950888279,-9.4467906446161,12.198057338177,-3.808598763172,3.31862417,7.97346604336666,NA,18.35,12.4650367809417,"Lower middle income",0.748139557359621,0.0323765342611385,"GUY",6,33.26999181,13.5220692663348,"Latin America & Caribbean",12.71347272,28.5,0,2009,8.74498801328295
1.5,404.686856093554,19.0375767336305,-9.4467906446161,-7.6785199388717,5.06284970057088,-7.81488607143663,4.816458917,8.10635963423746,NA,17.765,13.8536138460725,"Lower middle income",0.798685609355369,0.0472600753841693,"GUY",6,31.37336657,13.5319413494139,"Latin America & Caribbean",16.39867883,28.8,0,2012,8.86186195350968
5,NA,0.251741298108656,NA,-0.061296005395023,0.10054557116571,NA,6.036019718,9.99029440357008,44.6,NA,1.16531326384297,"High income: nonOECD",NA,NA,"HKG",NA,19.09239605,15.6131526903505,"East Asia & Pacific",NA,NA,0,1994,9.47614247566701
4,NA,0.154743953800664,-0.061296005395023,-0.049073569303056,0.115832520573784,0.0700963478713531,5.099680858,10.0326849544135,45.3,NA,1.0673468044645,"High income: nonOECD",NA,NA,"HKG",NA,17.97107514,15.6856652246197,"East Asia & Pacific",NA,100,0,1997,9.22048876674682
4,558.690359803743,0.150901079542193,-0.049073569303056,-0.001026731990539,0.157871527217307,0.070550206549835,7.663460147,10.0439408158939,45.7,NA,0.942185141381084,"High income: nonOECD",NA,NA,"HKG",NA,16.87234961,15.7123805115949,"East Asia & Pacific",0.078953606,100,0,2000,9.31
4,515.770270761403,0.126138639231093,-0.001026731990539,0.012667871264289,0.155882088659493,-0.046918040795633,3.056366722,10.0862468131071,46,NA,0.927629598085592,"High income: nonOECD",0.841540977648555,0,"HKG",NA,15.2973113,15.7222045652844,"East Asia & Pacific",0.074165178,100,0,2003,10.3547487461353
4,491.280192622206,0.109704566233394,0.012667871264289,0.012405573414059,0.146445026834481,-0.091058002849964,7.03266663,10.2903222869703,46.4,0.505,0.519402965441121,"High income: nonOECD",0.832273305469744,0,"HKG",NA,13.74337208,15.7407951697973,"East Asia & Pacific",0.151926892,100,0,2006,11.4974175014314
4,439.564364891877,0.107653561863033,0.012405573414059,0.080582357391049,0.236896580395619,0.127379085089758,-2.459090067,10.3323922833674,46.6,0.6,0.444940229454614,"High income: nonOECD",0.834544793748864,0.014083227330547,"HKG",NA,12.31379789,15.7575274237324,"East Asia & Pacific",0.162484593,100,0,2009,11.6756575014314
4.5,400.781255678721,0.189674091286882,0.080582357391049,-0.100151788309917,0.133519929855037,-0.089692838685913,1.700296616,10.4360218893914,46.7,0.31,0.288415516252783,"High income: nonOECD",0.897328729783754,0.0354352171542795,"HKG",NA,11.35984625,15.7832660644484,"East Asia & Pacific",0.139670277,100,0,2012,10.0813587449903
4,NA,0.137605242798423,-0.100151788309917,NA,0.103082962118472,-0.030266679428917,2.394300776,10.4965772230051,46.7,0.335,NA,"High income: nonOECD",0.90459749227694,0.09294930038161,"HKG",NA,11.17883556,15.8041654233536,"East Asia & Pacific",0.124998611,100,0,2015,NA
2,545.182753186241,56.4722315542612,49.8001513314604,10.8214867844023,228.532645029598,199.547797912449,6.567243552,7.53633911089631,51.7,45.59,NA,"Lower middle income",0.414211319720433,0,"HND",7,39.3370414,15.8359191947489,"Latin America & Caribbean",21.55734507,49.2,0,2006,6.08722511851597
2,484.89032479101,78.32546515395,10.8214867844023,75.3277893721366,274.901454469479,-30.089445937933,-2.43162788,7.5498104980436,49.6,66.44,0.613808808799697,"Lower middle income",0.392010415239139,0.0448814581334795,"HND",7,37.32796716,15.899320170716,"Latin America & Caribbean",16.98262054,51,0,2009,6.18658511851597
1.5,419.696806906948,146.018703820763,75.3277893721366,-67.2740789174921,172.436178744562,-41.714966031735,4.128687749,7.60761900595981,49.7,92.96,1.05067762229014,"Lower middle income",0.634712895710566,0.0919555981910374,"HND",7,35.16808717,15.956240736248,"Latin America & Caribbean",15.76149551,52.8,0,2012,6.14219208519409
1.5,NA,127.098393895541,-67.2740789174921,NA,216.26449929441,-80.419606756835,3.640698872,7.64890194501701,47,69.155,NA,"Lower middle income",0.684664930793477,0.430793476771276,"HND",7,32.99108821,16.0083733029926,"Latin America & Caribbean",17.58852056,54.7,0,2015,NA
NA,NA,0,NA,0.0729075532225139,NA,NA,NA,NA,42.6,NA,4.15582128290693,"High income: nonOECD",NA,NA,"HRV",-3,18.70674194,15.3523777775635,"Europe & Central Asia",NA,NA,0,1994,8.95938750944693
NA,NA,0.0549970194535652,0.0729075532225139,0.0400612673829991,NA,NA,6.645474107,9.18730261521128,42.7,NA,2.83583126875496,"High income: nonOECD",NA,NA,"HRV",-5,17.88765729,15.3354613038968,"Europe & Central Asia",2.493414873,55.2,0,1997,9.31516553761594
3,527.732139534884,0.100401845524539,0.0400612673829991,0.044688837052145,0.0894224867190937,NA,3.767496172,9.26578828407511,42.8,NA,2.68190559993935,"High income: nonOECD",NA,NA,"HRV",8,17.32194056,15.3030067995931,"Europe & Central Asia",3.752606149,55.6,0,2000,9.71
3,482.496093023256,0.112612612612613,0.044688837052145,-0.045045045045045,0.135135135135135,-0.000356207992899996,5.557907035,9.40162188900515,43,NA,1.56531531531532,"High income: nonOECD",0.612093023255814,0,"HRV",8,16.3157168,15.3061649344084,"Europe & Central Asia",3.812936216,56.1,0,2003,10.2196387220886
2.5,475.929069767442,0.101331069926297,-0.045045045045045,0.04543382504326,0.191405948947597,0.112612612612612,4.785120878,9.52917500799578,43.3,1.535,1.57627742555703,"High income: nonOECD",0.639069767441861,0,"HRV",9,15.44718591,15.3061649344084,"Europe & Central Asia",3.193820981,56.7,0,2006,10.7516360288561
2.5,425.511348837209,0.180500090670315,0.04543382504326,0.099712214950606,0.349752619915438,0.136023775131057,-7.383783,9.52547546358806,44,1.335,1.5342300357797,"High income: nonOECD",0.647906976744186,0.027906976744186,"HRV",9,15.51776008,15.3037019939492,"Europe & Central Asia",3.014947227,57.4,0,2009,11.1898760288561
2,389.958837209302,0.22232369022979,0.099712214950606,NA,0.198819571646614,-0.197220766879432,-2.187429172,9.52053258985142,44.6,1.165,1.20499130127473,"High income: nonOECD",0.691162790697674,0.0772093023255814,"HRV",9,15.33266644,15.2665523246539,"Europe & Central Asia",3.690695079,58.4,0,2012,11.4475938990038
2,NA,NA,NA,NA,NA,NA,1.641442067,9.53628734613129,44.9,0.86,0.888382078155977,"High income: nonOECD",0.703720930232558,0.24046511627907,"HRV",9,14.82796571,15.2514528105385,"Europe & Central Asia",4.299958464,60,0,2015,NA
1,584.30647831196,4.55502053550539,1.35023726168044,-2.66630390740165,3.88154234437047,4.70727651681543,0.363800337,6.58424108519338,57.6,NA,1.82952219821943,"Low income",0.468860164512338,0,"HTI",-2,38.92069026,16.0101264021799,"Latin America & Caribbean",27.39581539,40.5,0,2003,4.61908067330814
1,498.482695549992,4.5435345844773,1.71862600558323,0.7197143771572,7.32168728853465,-3.94885574093842,3.083247688,6.56701869895908,57.6,5.6,NA,"Low income",0.458028917386195,0.0262095744137332,"HTI",5,36.3162307,16.1032733412665,"Latin America & Caribbean",20.89020667,50.6,0,2009,5.07881456544143
1,432.085352270986,3.99722904342104,0.7197143771572,-3.04626810644739,3.0118548177018,-1.29632296771837,2.885096051,6.54934706980669,57.7,9.525,NA,"Low income",0.48199049711337,0.0347928268533183,"HTI",0,35.04973657,16.1466063312964,"Latin America & Caribbean",20.43449694,54.9,0,2012,5.115149020955
5,NA,0.0724441975248294,NA,-0.0094693585119571,0.057961970451812,NA,2.947154557,9.0791000408648,51.9,NA,3.78225496642289,"High income: OECD",NA,NA,"HUN",10,18.48440287,16.1518548425013,"Europe & Central Asia",NA,NA,0,1994,10.076596587656
5,NA,0.0436808193160108,-0.0094693585119571,0.0786497989386997,0.165142465726879,0.223755777793559,3.305862171,9.13158972919385,52.4,NA,3.24739724407535,"High income: OECD",NA,NA,"HUN",10,17.46689453,16.1467303370156,"Europe & Central Asia",0.411207898,64.5,0,1997,10.8568482308485
5,546.504533769572,0.0929482614984215,0.0786497989386997,0.079921443140683,0.327608469898973,0.021705645117611,4.202333971,9.25338138808592,53,NA,2.68458829757428,"High income: OECD",NA,NA,"HUN",10,16.82926736,16.1389732884592,"Europe & Central Asia",0.466073279,64.6,0,2000,11.2
3,504.112175741996,0.162706193486513,0.079921443140683,-0.058434197516979,0.896836773656987,0.436734125608073,3.82774715,9.38004254151949,54.6,NA,2.15860259044706,"High income: OECD",0.606683804627249,0,"HUN",10,16.00521635,16.1309676501729,"Europe & Central Asia",0.291702693,65.5,0,2003,11.4915888698042
3,497.888875905585,0.128986069238184,-0.058434197516979,0.050562721926624,0.78860927856265,-0.124858481838356,3.855745781,9.51537269136079,56.4,1.675,1.90986005429097,"High income: OECD",0.631222248188829,0,"HUN",10,15.46204182,16.1252073031074,"Europe & Central Asia",1.79831893,66.7,0,2006,11.7251507889614
3,442.542276232765,0.189423905406684,0.050562721926624,0.052356032959116,0.937288842980371,0.511791651623297,-6.563634275,9.46565854788549,58.9,1.595,1.74946635145833,"High income: OECD",0.624444963776583,0.025706940874036,"HUN",10,14.98858011,16.1203580897126,"Europe & Central Asia",1.338106875,67.7,0,2009,11.8381907889614
3,399.155433512503,0.216232682797058,0.052356032959116,-0.130172427023842,0.567848133293231,-0.633615621868933,-1.602512404,9.483754599342,60.2,1.35,1.52300808087276,"High income: OECD",0.689880813274129,0.0792241177845291,"HUN",10,14.6123422,16.1100999705307,"Europe & Central Asia",2.760805132,69,0,2012,11.8376922386351
4,447.178808897393,0.0231711744385828,0.00797627169462097,-0.00951232573193904,0.170399741875482,0.003287510032566,4.628871183,7.99633209060891,43.6,0.565,NA,"Lower middle income",0.714183209758431,0.0437694331499641,"IDN",8,29.08275298,19.2933976902665,"East Asia & Pacific",1.182392779,44,0,2009,7.41999333104317
3,400.760870605118,0.0103262619297076,-0.00951232573193904,-0.00454971536177088,0.100606811283688,-0.0805638183494171,6.030050653,8.13603562674444,46.1,0.595,NA,"Lower middle income",0.806266443434585,0.0882563979909113,"IDN",8,28.50342606,19.3324943966474,"East Asia & Pacific",0.785753678,45,0,2012,7.87078334134891
2.5,486.223896334691,0.0125290574239706,0.00307172761579511,0.0024088181289067,0.0704558977863051,0.0388353455072781,9.263964759,6.9516706664252,48.4,3.58,NA,"Lower middle income",0.678800444279896,0,"IND",9,32.42849478,20.8733893204935,"South Asia",3.078684492,28.9,0,2006,5.73622224665064
2.5,436.155440207331,0.0145085406509764,0.0024088181289067,-0.0026502539065634,0.0674884829620391,-0.00645759436993901,8.479783897,7.12071902020283,49.3,3.46,NA,"Lower middle income",0.655401703072936,0.0458052573121066,"IND",9,31.30888935,20.9174090188344,"South Asia",3.716475143,29.7,0,2009,6.09710224665064
2.5,390.754113291374,0.0127880663944991,-0.0026502539065634,-0.0025075808847887,0.0390372702608824,-0.0378095325616494,5.456387552,7.29639135260156,49.6,3.47,NA,"Lower middle income",0.79210662717512,0.0938319141058867,"IND",9,30.04694541,20.9568078183063,"South Asia",3.765544552,30.7,0,2012,6.57506213672278
5,NA,NA,NA,0.15949133597571,NA,NA,5.755827017,10.1782243479085,49.8,NA,0.669716878399618,"High income: OECD",NA,NA,"IRL",10,24.87678529,15.0937702755759,"Europe & Central Asia",0.566113426,NA,0,1994,10.3391256338028
